Team,M,W,D,L,G,GA,PTS,xG,xGA,xPTS,xG per Game,xGA per Game,xPTS per Game,xG per Game Diff,xGA per Game Diff,M_x,W_x,D_x,L_x,G_x,GA_x,PTS_x,xG_x,xGA_x,xPTS_x,xG per Game_x,xGA per Game_x,xPTS per Game_x,xG per Game Diff_x,xGA per Game Diff_x,M_y,W_y,D_y,L_y,G_y,GA_y,PTS_y,xG_y,xGA_y,xPTS_y,xG per Game_y,xGA per Game_y,xPTS per Game_y,xG per Game Diff_y,xGA per Game Diff_y
Bournemouth,38.0,13.0,9.0,16.0,54.0,67.0,48.0,63.75544599999999,65.50767,53.47010000000001,1.6777748947368418,1.7238860526315791,1.4071078947368423,-0.2567222631578945,-0.03927184210526291,19.0,7.0,6.0,6.0,27.0,28.0,27.0,31.856879000000003,28.361233,29.6279,1.6766778421052633,1.4926964736842105,1.559363157894737,-0.2556252105263159,0.019012263157894838,19.0,6.0,3.0,10.0,27.0,39.0,21.0,31.898566999999996,37.146437000000006,23.842200000000002,1.6788719473684208,1.9550756315789477,1.2548526315789474,-0.2578193157894735,-0.09755594736842088
Everton,38.0,13.0,9.0,16.0,40.0,51.0,48.0,60.7541755,60.257091999999986,53.102000000000004,1.5987940921052632,1.5857129473684206,1.3974210526315791,-0.5461625131578949,0.24360768421052592,19.0,8.0,4.0,7.0,22.0,18.0,28.0,35.932894,23.268063000000005,33.954,1.891204947368421,1.2246348947368424,1.7870526315789474,-0.7333102105263156,0.27726647368421087,19.0,5.0,5.0,9.0,18.0,33.0,20.0,24.821281499999998,36.989029,19.148000000000003,1.3063832368421051,1.9467910000000002,1.0077894736842108,-0.3590148157894736,0.2099488947368422
Brighton,38.0,12.0,12.0,14.0,55.0,62.0,48.0,61.910402,60.9371845,54.43240000000002,1.6292211052631578,1.6036101184210527,1.432431578947369,-0.18185268421052614,-0.027968828947368296,19.0,8.0,6.0,5.0,30.0,27.0,30.0,34.614463,26.620314499999996,32.44499999999999,1.8218138421052632,1.401069184210526,1.7076315789473682,-0.24286647368421055,-0.01998344736842128,19.0,4.0,6.0,9.0,25.0,35.0,18.0,27.29593899999999,34.31687,21.9874,1.4366283684210521,1.806151052631579,1.1572315789473684,-0.1208388947368415,-0.035954210526315755
Fulham,38.0,13.0,8.0,17.0,55.0,61.0,47.0,52.808695500000006,66.90413200000002,44.98500000000001,1.3897025131578948,1.7606350526315795,1.1838157894736845,0.0576659078947368,0.15537189473684254,19.0,9.0,2.0,8.0,31.0,24.0,29.0,29.7204905,29.436593000000002,27.696500000000004,1.5642363421052632,1.5492943684210527,1.4577105263157897,0.06734260526315783,0.2861364736842107,19.0,4.0,6.0,9.0,24.0,37.0,18.0,23.088205,37.467539,17.288500000000003,1.2151686842105263,1.9719757368421054,0.9099210526315791,0.04798921052631577,0.024607315789473727
Wolverhampton Wanderers,38.0,13.0,7.0,18.0,50.0,65.0,46.0,50.65224100000002,76.10579999999999,39.7876,1.3329537105263163,2.0027842105263156,1.0470421052631578,-0.017164236842105662,0.29225789473684194,19.0,8.0,3.0,8.0,26.0,30.0,27.0,25.892021,33.10246,22.124599999999997,1.3627379473684211,1.7422347368421054,1.1644526315789472,0.0056831052631578505,0.16328736842105274,19.0,5.0,4.0,10.0,24.0,35.0,19.0,24.760219999999997,43.00334,17.663,1.3031694736842103,2.2633336842105263,0.9296315789473685,-0.04001157894736829,0.4212284210526316
Brentford,38.0,10.0,9.0,19.0,56.0,65.0,39.0,64.291682,60.26065900000001,52.941500000000005,1.6918863684210526,1.585806815789474,1.3931973684210528,-0.21820215789473685,-0.12471949999999965,19.0,5.0,7.0,7.0,29.0,34.0,22.0,34.96682199999999,31.728958,27.390900000000002,1.8403590526315785,1.6699451578947369,1.4416263157894738,-0.3140432631578942,-0.11952852631578947,19.0,5.0,2.0,12.0,27.0,31.0,17.0,29.324859999999997,28.531700999999995,25.5506,1.5434136842105262,1.5016684736842103,1.3447684210526316,-0.12236105263157881,-0.12991047368421071
Nottingham Forest,38.0,9.0,9.0,20.0,49.0,67.0,36.0,52.15733199999999,56.25140399999999,50.17410000000001,1.3725613684210523,1.4803001052631575,1.3203710526315793,-0.08308768421052593,-0.28285778947368456,19.0,5.0,5.0,9.0,27.0,30.0,20.0,27.240009000000004,22.424729,29.007700000000003,1.4336846842105266,1.1802488947368421,1.526721052631579,-0.012632052631579294,-0.3986984736842105,19.0,4.0,4.0,11.0,22.0,37.0,16.0,24.917323,33.82667499999999,21.166400000000003,1.311438052631579,1.780351315789473,1.114021052631579,-0.15354331578947367,-0.1670171052631586
Luton,38.0,6.0,8.0,24.0,52.0,85.0,26.0,49.87246200000002,91.64769799999999,32.327000000000005,1.3124332105263163,2.411781526315789,0.8507105263157896,0.05598784210526264,0.17493942105263116,19.0,4.0,4.0,11.0,28.0,37.0,16.0,29.728974,35.341178000000006,24.0304,1.5646828421052632,1.8600620000000003,1.264757894736842,-0.0909986315789475,-0.08730642105263131,19.0,2.0,4.0,13.0,24.0,48.0,10.0,20.143487999999998,56.30652000000001,8.2966,1.0601835789473684,2.9635010526315795,0.4366631578947368,0.20297431578947367,0.4371852631578954
Burnley,38.0,5.0,9.0,24.0,41.0,78.0,24.0,43.4420856,75.71830500000003,33.6878,1.1432127789473683,1.9925869736842112,0.886521052631579,-0.06426541052631563,-0.06004460526315736,19.0,2.0,4.0,13.0,19.0,43.0,10.0,24.338929999999998,32.665355999999996,21.5803,1.2809963157894735,1.7192292631578945,1.1358052631578948,-0.2809963157894735,-0.5439286315789476,19.0,3.0,5.0,11.0,22.0,35.0,14.0,19.1031556,43.05294900000001,12.1075,1.0054292421052633,2.265944684210527,0.6372368421052631,0.152465494736842,0.4238394210526324
Sheffield United,38.0,3.0,7.0,28.0,35.0,104.0,16.0,41.30625640000001,85.70720200000001,28.53139999999999,1.0870067473684213,2.2554526842105265,0.7508263157894735,-0.16595411578947394,-0.4813894210526315,19.0,2.0,4.0,13.0,19.0,57.0,10.0,25.587243000000004,43.307452,18.188299999999998,1.3466970000000003,2.2793395789473685,0.957278947368421,-0.34669700000000025,-0.7206604210526315,19.0,1.0,3.0,15.0,16.0,47.0,6.0,15.7190134,42.39975,10.3431,0.8273164947368421,2.231565789473684,0.5443736842105263,0.01478876842105259,-0.24211842105263193
